job,event_timestamp,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
delay-statistics,1591093925155,1595497077422,1595497077511,1595497093700,1595497093713
delay-statistics,1591093928860,1595497088466,1595497088519,1595497093704,1595497093714
delay-statistics,1591093926155,1595497080408,1595497080477,1595497093704,1595497093714
delay-statistics,1591093925518,1595497078410,1595497078467,1595497093692,1595497093718
delay-statistics,1591093927169,1595497083430,1595497083522,1595497093692,1595497093718
delay-statistics,1591093929786,1595497091481,1595497091539,1595497093696,1595497093719
delay-statistics,1591093929155,1595497089491,1595497089504,1595497093698,1595497093720
delay-statistics,1591093926786,1595497082441,1595497082458,1595497093704,1595497093722
emergency-stop-table,1591093927796,1595497085451,1595497085491,1595497094796,1595497094809
emergency-stop-streaming,1591093926157,1595497080408,1595497080524,1595497095971,1595497096015
emergency-stop-streaming,1591093926788,1595497082441,1595497082510,1595497096738,1595497096743
emergency-stop-table,1591093925157,1595497077414,1595497077475,1595497097708,1595497097717
emergency-stop-streaming,1591093928527,1595497087445,1595497087511,1595497099924,1595497099934
emergency-stop-streaming,1591093928157,1595497086453,1595497086508,1595497100383,1595497100395
emergency-stop-table,1591093929520,1595497090488,1595497090517,1595497100856,1595497100876
emergency-stop-streaming,1591093927796,1595497085451,1595497085491,1595497100863,1595497100876
emergency-stop-streaming,1591093927520,1595497084446,1595497084490,1595497101441,1595497101590
emergency-stop-table,1591093928862,1595497088465,1595497088521,1595497101709,1595497101718
emergency-stop-table,1591093926520,1595497081427,1595497081468,1595497102128,1595497102142
emergency-stop-streaming,1591093929157,1595497089483,1595497089501,1595497102701,1595497102711
emergency-stop-table,1591093925862,1595497079434,1595497079466,1595497103832,1595497103895
emergency-stop-streaming,1591093929520,1595497090488,1595497090517,1595497105090,1595497105103
emergency-stop-table,1591093926788,1595497082441,1595497082510,1595497105152,1595497105155
emergency-stop-table,1591093926157,1595497080408,1595497080524,1595497105461,1595497105465
emergency-stop-table,1591093928527,1595497087445,1595497087511,1595497106335,1595497106348
emergency-stop-table,1591093927520,1595497084446,1595497084490,1595497106399,1595497106406
emergency-stop-table,1591093928157,1595497086453,1595497086508,1595497106662,1595497106697
emergency-stop-streaming,1591093928862,1595497088465,1595497088521,1595497106798,1595497106810
emergency-stop-streaming,1591093930520,1595497093477,1595497093507,1595497107879,1595497107888
emergency-stop-streaming,1591093930157,1595497092479,1595497092505,1595497108459,1595497108466
vehicle-count,1591093934289,1595497105606,1595497105658,1595497108614,1595497108638
vehicle-count,1591093934632,1595497106599,1595497106648,1595497108613,1595497108640
vehicle-count,1591093933638,1595497103585,1595497103665,1595497108620,1595497108644
vehicle-count,1591093934156,1595497104586,1595497104636,1595497108624,1595497108662
vehicle-count,1591093934288,1595497105606,1595497105665,1595497108629,1595497108663
vehicle-count,1591093930157,1595497092479,1595497092505,1595497108629,1595497108664
vehicle-count,1591093931759,1595497097517,1595497097556,1595497108615,1595497108667
vehicle-count,1591093934157,1595497104610,1595497104642,1595497108615,1595497108667
vehicle-count,1591093931758,1595497097517,1595497097564,1595497108617,1595497108670
vehicle-count,1591093931157,1595497095485,1595497095531,1595497108618,1595497108670
vehicle-count,1591093932370,1595497099529,1595497099572,1595497108628,1595497108674
vehicle-count,1591093934918,1595497107604,1595497107661,1595497108631,1595497108675
vehicle-count,1591093933639,1595497103585,1595497103662,1595497108637,1595497108676
vehicle-count,1591093930520,1595497093477,1595497093507,1595497108638,1595497108676
vehicle-count,1591093931430,1595497096514,1595497096554,1595497108642,1595497108691
vehicle-count,1591093934919,1595497107612,1595497107666,1595497108643,1595497108692
